datahora,estado,municipio,bioma,latitude,longitude,mes,dia,hora,count
2018-10-13 16:00:00,MARANHAO,ACAILANDIA,Amazonia,-4.40097,-47.10971,10,13,16,17
2018-12-13 16:54:00,MARANHAO,ACAILANDIA,Amazonia,-4.45222,-47.0197,12,13,16,22
2018-07-14 00:49:57,MARANHAO,ACAILANDIA,Amazonia,-4.84,-47.3,7,14,0,12
2018-07-14 05:06:00,MARANHAO,ACAILANDIA,Amazonia,-4.84005,-47.30109,7,14,5,11
2018-07-14 22:42:44,MARANHAO,ACAILANDIA,Amazonia,-4.847732,-47.36898400000001,7,14,22,17
2018-09-14 16:42:00,MARANHAO,ACAILANDIA,Amazonia,-4.4442,-46.86645,9,14,16,26
2018-09-14 19:54:57,MARANHAO,ACAILANDIA,Amazonia,-4.470254,-47.16835,9,14,19,15
2018-06-15 19:02:21,MARANHAO,ACAILANDIA,Amazonia,-4.513543,-47.132191,6,15,19,12
2018-07-15 04:48:00,MARANHAO,ACAILANDIA,Amazonia,-4.8352900000000005,-47.30658,7,15,4,11
2018-07-15 15:48:00,MARANHAO,ACAILANDIA,Amazonia,-4.47961,-47.15556,7,15,15,12
2018-09-15 14:05:00,MARANHAO,ACAILANDIA,Amazonia,-4.46,-46.868,9,15,14,11
2018-10-15 23:03:58,MARANHAO,ACAILANDIA,Amazonia,-4.5186910000000005,-47.224377,10,15,23,16
2018-11-16 21:49:57,MARANHAO,ACAILANDIA,Amazonia,-4.8,-47.8,11,16,21,15
2018-06-17 16:12:00,MARANHAO,ACAILANDIA,Amazonia,-4.47738,-47.15789,6,17,16,11
2018-11-17 16:42:00,MARANHAO,ACAILANDIA,Amazonia,-4.31339,-47.1078,11,17,16,30
2018-11-17 19:16:27,MARANHAO,ACAILANDIA,Amazonia,-4.586754,-47.190125,11,17,19,12
2018-07-19 19:11:07,MARANHAO,ACAILANDIA,Amazonia,-4.516561,-47.150032,7,19,19,13
2018-12-19 16:42:00,MARANHAO,ACAILANDIA,Amazonia,-4.57095,-47.2298,12,19,16,21
2018-09-20 16:30:00,MARANHAO,ACAILANDIA,Amazonia,-4.46092,-46.89395,9,20,16,14
2018-10-20 17:06:00,MARANHAO,ACAILANDIA,Amazonia,-4.5351300000000005,-47.04523,10,20,17,12
2018-10-20 19:39:42,MARANHAO,ACAILANDIA,Amazonia,-4.5457849999999995,-47.07552,10,20,19,29
2018-10-20 20:19:55,MARANHAO,ACAILANDIA,Amazonia,-5.14,-47.21,10,20,20,15
2018-10-20 22:49:59,MARANHAO,ACAILANDIA,Amazonia,-4.56,-47.18,10,20,22,11
2018-10-20 23:46:17,MARANHAO,ACAILANDIA,Amazonia,-4.677561,-47.184471,10,20,23,21
2018-08-21 19:49:58,MARANHAO,ACAILANDIA,Amazonia,-4.75,-47.28,8,21,19,14
2018-10-21 00:50:00,MARANHAO,ACAILANDIA,Amazonia,-4.54,-47.05,10,21,0,13
2018-10-21 01:15:00,MARANHAO,ACAILANDIA,Amazonia,-4.531000000000001,-47.059,10,21,1,17
2018-10-21 04:12:00,MARANHAO,ACAILANDIA,Amazonia,-4.53165,-47.06826,10,21,4,32
2018-09-22 20:34:59,MARANHAO,ACAILANDIA,Amazonia,-4.62,-47.22,9,22,20,12
2018-11-22 00:28:15,MARANHAO,ACAILANDIA,Amazonia,-4.8260000000000005,-47.38130200000001,11,22,0,11
2018-08-23 00:04:57,MARANHAO,ACAILANDIA,Amazonia,-4.78,-47.78,8,23,0,11
2018-09-23 04:36:00,MARANHAO,ACAILANDIA,Amazonia,-4.793880000000001,-47.78706,9,23,4,19
2018-09-23 19:51:08,MARANHAO,ACAILANDIA,Amazonia,-4.632941000000001,-47.221016,9,23,19,18
2018-10-23 16:20:00,MARANHAO,ACAILANDIA,Amazonia,-4.369,-47.099,10,23,16,19
2018-07-24 20:34:57,MARANHAO,ACAILANDIA,Amazonia,-4.91,-47.25,7,24,20,11
2018-10-24 04:45:00,MARANHAO,ACAILANDIA,Amazonia,-4.766,-47.457,10,24,4,14
2018-10-24 15:54:00,MARANHAO,ACAILANDIA,Amazonia,-4.53878,-47.06519,10,24,15,35
2018-10-24 19:49:57,MARANHAO,ACAILANDIA,Amazonia,-4.79,-47.1,10,24,19,32
2018-10-24 20:34:57,MARANHAO,ACAILANDIA,Amazonia,-4.79,-47.1,10,24,20,17
2018-10-24 21:49:57,MARANHAO,ACAILANDIA,Amazonia,-4.86,-47.21,10,24,21,24
2018-10-24 22:19:58,MARANHAO,ACAILANDIA,Amazonia,-4.49,-47.03,10,24,22,14
2018-10-25 04:36:00,MARANHAO,ACAILANDIA,Amazonia,-4.48453,-47.0588,10,25,4,39
2018-10-25 17:12:00,MARANHAO,ACAILANDIA,Amazonia,-4.80626,-47.82621,10,25,17,29
2018-10-26 04:18:00,MARANHAO,ACAILANDIA,Amazonia,-4.804180000000001,-47.90505,10,26,4,12
2018-10-26 16:54:00,MARANHAO,ACAILANDIA,Amazonia,-5.1624,-47.201,10,26,16,20
2018-10-26 21:19:57,MARANHAO,ACAILANDIA,Amazonia,-5.01,-47.27,10,26,21,35
2018-10-26 22:36:03,MARANHAO,ACAILANDIA,Amazonia,-4.705202,-47.820133,10,26,22,52
2018-10-27 01:06:13,MARANHAO,ACAILANDIA,Amazonia,-4.561,-47.1675,10,27,1,11
2018-10-27 04:00:00,MARANHAO,ACAILANDIA,Amazonia,-4.57301,-47.17657,10,27,4,11
2018-10-27 16:36:00,MARANHAO,ACAILANDIA,Amazonia,-4.8040400000000005,-47.82698,10,27,16,22
2018-10-27 21:49:57,MARANHAO,ACAILANDIA,Amazonia,-4.84,-47.52,10,27,21,16
2018-12-27 19:19:58,MARANHAO,ACAILANDIA,Amazonia,-4.54,-47.07,12,27,19,18
2018-06-28 18:49:59,MARANHAO,ACAILANDIA,Amazonia,-4.49,-47.14,6,28,18,16
2018-06-28 19:53:12,MARANHAO,ACAILANDIA,Amazonia,-4.474896,-47.19714000000001,6,28,19,19
2018-09-28 04:42:00,MARANHAO,ACAILANDIA,Amazonia,-4.40913,-47.20357,9,28,4,12
2018-12-28 17:12:00,MARANHAO,ACAILANDIA,Amazonia,-4.60985,-47.74577,12,28,17,13
2018-10-30 04:42:00,MARANHAO,ACAILANDIA,Amazonia,-4.546209999999999,-47.06351,10,30,4,12
2018-07-31 21:34:56,MARANHAO,ACAILANDIA,Amazonia,-5.02,-47.64,7,31,21,12
2018-10-31 04:24:00,MARANHAO,ACAILANDIA,Amazonia,-4.79925,-47.88086,10,31,4,17
2018-07-01 16:35:00,PARA,ACARA,Amazonia,-1.9369999999999998,-48.369,7,1,16,16
