datahora,estado,municipio,bioma,latitude,longitude,mes,dia,hora,count
2016-08-26 04:54:00,MINAS GERAIS,ABADIA DOS DOURADOS,Cerrado,-18.31147,-47.5884,8,26,4,11
2016-09-29 16:48:00,MINAS GERAIS,ABADIA DOS DOURADOS,Cerrado,-18.32167,-47.55297,9,29,16,12
2016-07-01 16:40:00,PARA,ABAETETUBA,Amazonia,-1.70271,-48.71659,7,1,16,16
2016-07-02 16:42:00,PARA,ABAETETUBA,Amazonia,-1.713,-48.75899999999999,7,2,16,13
2016-08-02 16:40:00,PARA,ABAETETUBA,Amazonia,-1.68892,-48.75559000000001,8,2,16,11
2016-12-02 16:52:00,PARA,ABAETETUBA,Amazonia,-1.7017400000000003,-48.55964,12,2,16,20
2016-08-03 16:21:00,PARA,ABAETETUBA,Amazonia,-1.6992099999999999,-48.53489,8,3,16,12
2016-12-03 16:34:00,PARA,ABAETETUBA,Amazonia,-1.7562200000000001,-48.68386,12,3,16,13
2016-12-04 16:15:00,PARA,ABAETETUBA,Amazonia,-1.8343900000000002,-48.89556,12,4,16,25
2016-12-06 17:17:00,PARA,ABAETETUBA,Amazonia,-1.7509099999999997,-48.63814,12,6,17,25
2016-12-07 16:59:00,PARA,ABAETETUBA,Amazonia,-1.9280700000000002,-48.9095,12,7,16,18
2016-12-09 16:21:00,PARA,ABAETETUBA,Amazonia,-1.73985,-48.59412,12,9,16,19
2016-09-13 16:52:00,PARA,ABAETETUBA,Amazonia,-1.8699400000000002,-48.92526,9,13,16,14
2016-09-15 16:14:00,PARA,ABAETETUBA,Amazonia,-1.8966,-48.95318,9,15,16,15
2016-10-15 16:52:00,PARA,ABAETETUBA,Amazonia,-1.7038799999999998,-48.6109,10,15,16,14
2016-08-17 16:54:00,PARA,ABAETETUBA,Amazonia,-1.7,-48.597,8,17,16,11
2016-08-19 16:21:00,PARA,ABAETETUBA,Amazonia,-1.7086299999999999,-48.7337,8,19,16,22
2016-09-20 16:21:00,PARA,ABAETETUBA,Amazonia,-1.75015,-48.77523,9,20,16,12
2016-10-21 16:40:00,PARA,ABAETETUBA,Amazonia,-1.71934,-48.67503,10,21,16,14
2016-11-22 16:40:00,PARA,ABAETETUBA,Amazonia,-1.7756599999999998,-48.71229,11,22,16,26
2016-11-23 16:21:00,PARA,ABAETETUBA,Amazonia,-1.7104700000000002,-48.84453,11,23,16,11
2016-06-30 16:54:00,PARA,ABAETETUBA,Amazonia,-1.686,-48.813,6,30,16,19
2016-11-05 16:58:00,PARA,ABEL FIGUEIREDO,Amazonia,-4.967630000000001,-48.31166,11,5,16,11
2016-11-05 21:27:54,PARA,ABEL FIGUEIREDO,Amazonia,-4.967,-48.324,11,5,21,11
2016-10-15 16:51:00,PARA,ABEL FIGUEIREDO,Amazonia,-4.959230000000001,-48.31855,10,15,16,15
2016-08-01 21:00:00,TOCANTINS,ABREULANDIA,Cerrado,-9.21,-49.37,8,1,21,17
2016-08-04 05:40:25,TOCANTINS,ABREULANDIA,Cerrado,-9.355,-49.48,8,4,5,18
2016-09-04 16:19:00,TOCANTINS,ABREULANDIA,Cerrado,-9.621839999999999,-49.23463,9,4,16,36
2016-10-04 04:21:00,TOCANTINS,ABREULANDIA,Cerrado,-9.54767,-49.33335,10,4,4,18
2016-07-05 17:03:00,TOCANTINS,ABREULANDIA,Cerrado,-9.500919999999999,-49.29737,7,5,17,14
2016-08-05 17:22:00,TOCANTINS,ABREULANDIA,Cerrado,-9.500639999999999,-49.27774,8,5,17,12
2016-09-05 16:00:00,TOCANTINS,ABREULANDIA,Cerrado,-9.63771,-49.26448,9,5,16,26
2016-09-05 21:29:54,TOCANTINS,ABREULANDIA,Cerrado,-9.617,-49.247,9,5,21,14
2016-09-06 04:46:00,TOCANTINS,ABREULANDIA,Cerrado,-9.61002,-49.21867,9,6,4,22
2016-09-06 16:27:00,TOCANTINS,ABREULANDIA,Cerrado,-9.701,-49.119,9,6,16,13
2016-09-06 17:21:00,TOCANTINS,ABREULANDIA,Cerrado,-9.50629,-49.3691,9,6,17,28
2016-09-08 04:08:00,TOCANTINS,ABREULANDIA,Cerrado,-9.7084,-49.12506,9,8,4,23
2016-09-11 04:52:00,TOCANTINS,ABREULANDIA,Cerrado,-9.5153,-49.40407,9,11,4,19
2016-09-11 17:28:00,TOCANTINS,ABREULANDIA,Cerrado,-9.18357,-49.7187,9,11,17,15
2016-10-11 16:25:00,TOCANTINS,ABREULANDIA,Cerrado,-9.34718,-49.48043,10,11,16,23
2016-09-12 17:09:00,TOCANTINS,ABREULANDIA,Cerrado,-9.52561,-49.40368,9,12,17,16
2016-10-12 05:11:00,TOCANTINS,ABREULANDIA,Cerrado,-9.342189999999999,-49.47589,10,12,5,22
2016-09-13 04:14:00,TOCANTINS,ABREULANDIA,Cerrado,-9.192260000000001,-49.69555,9,13,4,11
2016-10-13 13:55:00,TOCANTINS,ABREULANDIA,Cerrado,-9.352,-49.503,10,13,13,11
2016-10-13 17:28:00,TOCANTINS,ABREULANDIA,Cerrado,-9.3068,-49.41809,10,13,17,12
2016-10-14 04:33:00,TOCANTINS,ABREULANDIA,Cerrado,-9.29997,-49.42768,10,14,4,26
2016-10-14 17:09:00,TOCANTINS,ABREULANDIA,Cerrado,-9.72391,-49.17538,10,14,17,53
2016-08-15 17:34:00,TOCANTINS,ABREULANDIA,Cerrado,-9.5623,-49.25694,8,15,17,14
2016-09-15 16:12:00,TOCANTINS,ABREULANDIA,Cerrado,-9.62468,-49.19919,9,15,16,13
2016-10-15 04:15:00,TOCANTINS,ABREULANDIA,Cerrado,-9.72303,-49.17809000000001,10,15,4,16
2016-10-15 16:50:00,TOCANTINS,ABREULANDIA,Cerrado,-9.32333,-49.38708,10,15,16,31
2016-08-16 04:40:00,TOCANTINS,ABREULANDIA,Cerrado,-9.56676,-49.26078,8,16,4,26
2016-10-16 16:31:00,TOCANTINS,ABREULANDIA,Cerrado,-9.27863,-49.42868,10,16,16,25
2016-09-28 17:09:00,TOCANTINS,ABREULANDIA,Cerrado,-9.21999,-49.38287,9,28,17,11
2016-07-29 05:17:00,TOCANTINS,ABREULANDIA,Cerrado,-9.45962,-49.36137,7,29,5,15
2016-07-29 16:13:00,TOCANTINS,ABREULANDIA,Cerrado,-9.49282,-49.37756,7,29,16,15
2016-08-29 16:31:00,TOCANTINS,ABREULANDIA,Cerrado,-9.710989999999999,-49.0023,8,29,16,11
2016-09-29 16:50:00,TOCANTINS,ABREULANDIA,Cerrado,-9.72051,-48.89154,9,29,16,18
2016-10-01 21:31:35,MARANHAO,ACAILANDIA,Amazonia,-4.494,-47.02,10,1,21,15
2016-11-02 16:14:00,MARANHAO,ACAILANDIA,Amazonia,-4.90952,-47.04926,11,2,16,12
2016-09-03 21:54:26,MARANHAO,ACAILANDIA,Amazonia,-4.4830000000000005,-47.12,9,3,21,11
2016-10-04 16:58:00,MARANHAO,ACAILANDIA,Amazonia,-4.464119999999999,-47.09226,10,4,16,23
2016-11-04 17:17:00,MARANHAO,ACAILANDIA,Amazonia,-4.923080000000001,-47.29794,11,4,17,25
2016-01-06 04:21:00,MARANHAO,ACAILANDIA,Amazonia,-4.6723,-47.05738,1,6,4,16
2016-11-06 04:01:00,MARANHAO,ACAILANDIA,Amazonia,-4.55425,-47.09665,11,6,4,11
2016-11-06 16:39:00,MARANHAO,ACAILANDIA,Amazonia,-4.79955,-47.80239,11,6,16,23
2016-12-07 16:58:00,MARANHAO,ACAILANDIA,Amazonia,-4.5865599999999995,-47.08391,12,7,16,11
2016-06-08 04:32:00,MARANHAO,ACAILANDIA,Amazonia,-4.8405,-47.27452,6,8,4,11
2016-02-09 16:21:00,MARANHAO,ACAILANDIA,Amazonia,-4.38178,-47.07788,2,9,16,18
2016-02-10 16:02:00,MARANHAO,ACAILANDIA,Amazonia,-4.57421,-46.96201,2,10,16,12
